Date,Accident_Count,Road_conditions_Snow,Road_conditions_Wet,Road_conditions_Dry,Road_conditions_Frost,Road_conditions_Flood,Road_conditions_Missing_Data,Weather_conditions_Unknown,Weather_conditions_Rain,Weather_conditions_Snow,Weather_conditions_Fog,Weather_conditions_Clear,Weather_conditions_Clear_and_windy,Weather_conditions_Other,Weather_conditions_Rain_and_windy,Weather_conditions_Snow_and_windy,Weather_conditions_Missing_data,Road_type_Dual_carriageway,Road_type_Unknown,Road_type_Single_carriageway,Road_type_Roundabout,Road_type_One_way_sreet,Road_type_Slip_road,Light_conditions_Darkness_lights_lit,Light_conditions_Daylight,Light_conditions_Darkness_no_lights
2009-04-27,30,0,14,16,0,0,0,0,11,0,0,19,0,0,0,0,0,2,0,22,3,2,1,2,28,0
2009-04-28,49,0,12,37,0,0,0,2,5,0,0,41,0,1,0,0,0,2,0,40,6,0,1,2,47,0
2009-04-29,59,0,0,59,0,0,0,0,0,0,0,54,2,3,0,0,0,1,1,51,5,0,1,2,57,0
2009-04-30,52,0,12,40,0,0,0,1,5,0,0,44,0,2,0,0,0,6,0,37,5,4,0,4,47,1
2009-05-01,17,1,8,5,3,0,0,3,1,2,0,10,1,0,0,0,0,2,0,9,6,0,0,7,8,2
2009-05-02,29,6,11,10,2,0,0,3,5,0,0,18,0,1,0,2,0,3,0,19,7,0,0,16,11,2
2009-05-03,48,0,13,34,1,0,0,0,2,0,0,45,0,1,0,0,0,2,0,40,5,1,0,15,32,1
2009-05-04,31,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,25,2,1,0,3,28,0
2009-05-05,58,0,8,50,0,0,0,0,4,0,0,51,1,1,1,0,0,6,1,44,4,3,0,4,52,2
2009-05-06,58,0,16,42,0,0,0,1,12,0,0,42,0,3,0,0,0,3,2,50,1,2,0,6,51,1
2009-05-07,43,0,1,42,0,0,0,1,1,0,0,41,0,0,0,0,0,0,0,37,4,2,0,2,41,0
2009-05-08,69,0,4,65,0,0,0,1,3,0,0,64,0,1,0,0,0,2,0,62,3,2,0,5,64,0
2009-05-09,36,0,2,34,0,0,0,0,0,0,0,31,1,4,0,0,0,3,1,29,3,0,0,1,34,1
2009-05-10,47,0,18,29,0,0,0,2,14,0,0,31,0,0,0,0,0,4,0,34,5,3,1,4,42,1
2009-05-11,52,0,18,34,0,0,0,0,6,0,0,45,0,1,0,0,0,2,1,44,4,1,0,19,31,2
2009-05-12,30,0,18,12,0,0,0,0,11,0,0,14,0,3,2,0,0,0,0,24,5,1,0,12,14,4
2009-05-13,54,0,10,43,0,0,1,1,5,0,0,42,1,5,0,0,0,2,2,46,4,0,0,1,53,0
2009-05-14,54,0,13,41,0,0,0,1,9,0,0,41,0,3,0,0,0,6,1,40,6,1,0,2,51,1
2009-05-15,43,0,14,29,0,0,0,1,7,0,0,32,1,2,0,0,0,1,0,34,6,2,0,2,40,1
2009-05-16,17,0,5,12,0,0,0,1,3,0,0,12,0,1,0,0,0,1,0,15,1,0,0,0,17,0
2009-05-17,17,0,9,8,0,0,0,0,3,0,0,13,0,0,1,0,0,0,0,15,2,0,0,3,14,0
2009-05-18,52,0,13,39,0,0,0,0,4,0,0,41,2,5,0,0,0,4,1,37,6,4,0,0,51,1
2009-05-19,57,0,15,42,0,0,0,1,7,0,0,48,0,0,1,0,0,3,2,49,2,1,0,1,56,0
2009-05-20,66,0,8,58,0,0,0,1,5,0,0,59,1,0,0,0,0,5,2,53,6,0,0,3,63,0
2009-05-21,57,0,1,56,0,0,0,0,0,0,0,56,0,1,0,0,0,4,1,44,8,0,0,3,53,1
2009-05-22,48,0,1,47,0,0,0,0,2,0,0,44,0,2,0,0,0,4,0,38,4,2,0,4,44,0
2009-05-23,40,0,0,40,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,36,2,1,1,1,39,0
2009-05-24,33,0,0,33,0,0,0,0,0,0,0,32,0,1,0,0,0,1,0,23,8,0,1,2,31,0
2009-05-25,33,0,2,31,0,0,0,0,1,0,0,30,0,2,0,0,0,3,0,29,1,0,0,1,31,1
2009-05-26,49,0,7,42,0,0,0,0,6,0,0,42,0,1,0,0,0,2,0,40,5,2,0,3,46,0
2009-05-27,35,0,9,26,0,0,0,2,6,0,0,26,1,0,0,0,0,2,0,28,4,1,0,5,29,1
2009-05-28,43,0,2,41,0,0,0,0,1,0,0,39,0,3,0,0,0,3,1,35,3,1,0,1,41,1
2009-05-29,60,0,0,60,0,0,0,0,0,0,0,58,0,2,0,0,0,3,0,50,4,3,0,5,55,0
2009-05-30,42,0,0,42,0,0,0,0,0,0,0,42,0,0,0,0,0,3,0,35,2,2,0,3,39,0
2009-05-31,53,0,0,53,0,0,0,0,0,0,0,51,0,2,0,0,0,3,0,41,6,0,3,2,51,0
2009-06-01,29,1,2,17,9,0,0,6,0,1,0,22,0,0,0,0,0,4,0,17,8,0,0,13,15,1
2009-06-02,22,2,9,10,1,0,0,4,2,1,0,13,0,1,0,1,0,2,0,20,0,0,0,7,14,1
2009-06-03,42,0,3,38,1,0,0,0,1,0,0,40,0,1,0,0,0,1,0,31,6,4,0,6,36,0
2009-06-04,41,0,5,36,0,0,0,0,2,0,0,38,0,0,1,0,0,0,1,32,3,5,0,6,35,0
2009-06-05,46,0,3,43,0,0,0,0,2,0,0,41,2,1,0,0,0,4,1,36,4,1,0,4,41,1
2009-06-06,27,0,9,18,0,0,0,0,6,0,0,19,1,1,0,0,0,0,0,23,3,1,0,3,24,0
2009-06-07,51,0,12,39,0,0,0,1,6,0,0,43,0,1,0,0,0,5,0,39,4,3,0,1,50,0
2009-06-08,54,0,9,45,0,0,0,0,9,0,0,44,0,1,0,0,0,2,1,43,8,0,0,4,48,2
2009-06-09,29,0,4,25,0,0,0,0,2,0,0,26,0,1,0,0,0,3,0,20,6,0,0,4,24,1
2009-06-10,50,0,29,21,0,0,0,0,20,0,0,28,0,1,1,0,0,2,2,37,7,2,0,9,41,0
2009-06-11,59,0,37,22,0,0,0,3,22,0,0,30,0,1,3,0,0,2,0,46,10,1,0,31,25,3
2009-06-12,16,0,9,6,0,1,0,1,2,0,0,10,1,0,2,0,0,1,0,8,6,1,0,6,10,0
2009-06-13,47,0,0,47,0,0,0,0,0,0,0,47,0,0,0,0,0,6,0,36,4,1,0,3,43,1
2009-06-14,47,0,2,45,0,0,0,0,2,0,0,42,0,3,0,0,0,0,1,45,1,0,0,1,46,0
2009-06-15,56,0,9,47,0,0,0,0,7,0,0,47,0,2,0,0,0,1,0,50,4,1,0,2,54,0
2009-06-16,76,0,2,73,0,0,1,0,0,0,0,73,0,3,0,0,0,2,0,64,7,2,1,3,73,0
2009-06-17,55,0,6,49,0,0,0,0,5,0,0,48,1,1,0,0,0,2,1,48,4,0,0,2,52,1
2009-06-18,54,0,3,51,0,0,0,0,3,0,0,50,0,1,0,0,0,3,0,44,5,2,0,2,52,0
2009-06-19,60,0,1,59,0,0,0,0,0,0,0,57,0,3,0,0,0,3,0,49,7,1,0,3,57,0
2009-06-20,51,0,4,47,0,0,0,0,3,0,0,46,0,2,0,0,0,2,0,40,8,1,0,2,49,0
2009-06-21,41,0,0,41,0,0,0,0,0,0,0,40,0,1,0,0,0,2,0,32,2,5,0,3,38,0
2009-06-22,55,0,0,55,0,0,0,0,0,0,0,54,0,1,0,0,0,4,2,44,5,0,0,3,52,0
2009-06-23,74,0,1,73,0,0,0,0,0,0,0,74,0,0,0,0,0,10,0,51,9,3,1,2,72,0
2009-06-24,68,0,0,68,0,0,0,0,0,0,0,67,0,1,0,0,0,6,2,55,5,0,0,2,65,1
2009-06-25,74,0,0,74,0,0,0,1,0,0,0,70,0,3,0,0,0,4,0,68,1,1,0,4,70,0
2009-06-26,58,0,9,48,0,1,0,0,7,0,1,49,0,1,0,0,0,3,0,51,4,0,0,1,57,0
2009-06-27,30,0,2,28,0,0,0,0,0,0,2,27,0,1,0,0,0,1,0,28,1,0,0,3,26,1
2009-06-28,46,0,1,45,0,0,0,0,0,0,1,45,0,0,0,0,0,2,0,38,4,2,0,4,41,1
2009-06-29,67,0,3,64,0,0,0,1,2,0,0,63,0,1,0,0,0,7,0,49,9,2,0,2,65,0
2009-06-30,83,0,6,77,0,0,0,2,2,0,0,75,0,4,0,0,0,9,1,69,2,2,0,4,79,0
2009-07-01,20,0,8,9,3,0,0,0,2,0,0,18,0,0,0,0,0,1,0,14,4,1,0,7,11,2
2009-07-02,10,0,4,6,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,9,1,0,0,3,7,0
2009-07-03,19,0,2,17,0,0,0,1,1,0,0,17,0,0,0,0,0,0,0,19,0,0,0,4,15,0
2009-07-04,51,0,1,50,0,0,0,0,0,0,0,47,1,3,0,0,0,5,0,39,6,1,0,0,51,0
2009-07-05,58,0,3,55,0,0,0,0,0,0,0,53,3,2,0,0,0,2,0,51,4,1,0,3,55,0
2009-07-06,25,0,11,14,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,23,2,0,0,2,23,0
2009-07-07,55,0,20,34,0,1,0,2,9,0,0,42,0,1,1,0,0,6,0,43,5,1,0,3,52,0
2009-07-08,49,0,3,46,0,0,0,0,3,0,0,46,0,0,0,0,0,3,0,38,5,3,0,5,44,0
2009-07-09,54,0,2,52,0,0,0,0,1,0,0,49,1,3,0,0,0,2,0,49,1,2,0,8,46,0
2009-07-10,52,0,20,32,0,0,0,0,14,0,0,34,0,4,0,0,0,1,1,42,7,1,0,10,40,2
2009-07-11,31,0,10,20,1,0,0,0,4,0,0,27,0,0,0,0,0,0,0,28,3,0,0,7,24,0
2009-07-12,46,0,37,9,0,0,0,1,23,0,0,20,0,0,2,0,0,4,0,37,5,0,0,28,14,4
2009-07-13,74,0,4,70,0,0,0,0,3,0,0,67,0,3,1,0,0,5,1,58,8,1,1,6,67,1
2009-07-14,70,0,17,53,0,0,0,2,9,0,0,56,1,2,0,0,0,4,0,60,6,0,0,4,65,1
2009-07-15,47,0,7,40,0,0,0,0,3,0,0,43,0,1,0,0,0,4,0,35,6,2,0,1,46,0
2009-07-16,51,0,15,36,0,0,0,1,11,0,0,37,0,2,0,0,0,4,0,42,5,0,0,3,48,0
2009-07-17,37,0,17,20,0,0,0,2,10,0,0,20,1,1,3,0,0,1,0,26,6,4,0,5,31,1
2009-07-18,42,0,4,38,0,0,0,0,0,0,0,37,1,4,0,0,0,0,0,38,2,2,0,5,36,1
2009-07-19,25,0,5,20,0,0,0,0,2,0,0,22,0,1,0,0,0,0,0,20,5,0,0,2,23,0
2009-07-20,44,0,3,41,0,0,0,0,0,0,0,43,0,1,0,0,0,3,0,37,4,0,0,2,42,0
2009-07-21,46,0,24,22,0,0,0,2,17,0,0,25,0,0,2,0,0,4,1,34,7,0,0,3,43,0
2009-07-22,58,0,6,52,0,0,0,1,3,0,0,53,0,1,0,0,0,5,0,46,7,0,0,3,52,3
2009-07-23,51,0,5,46,0,0,0,0,5,0,0,46,0,0,0,0,0,3,0,43,5,0,0,2,49,0
2009-07-24,56,0,11,45,0,0,0,0,6,0,0,50,0,0,0,0,0,5,0,44,4,3,0,4,50,2
2009-07-25,41,0,1,40,0,0,0,0,1,0,0,39,1,0,0,0,0,2,0,34,5,0,0,3,37,1
2009-07-26,27,0,8,19,0,0,0,1,4,0,0,21,0,1,0,0,0,0,0,22,4,1,0,1,26,0
2009-07-27,45,0,14,31,0,0,0,0,7,0,0,37,0,1,0,0,0,6,0,35,3,1,0,2,43,0
2009-07-28,48,0,12,36,0,0,0,0,7,0,0,41,0,0,0,0,0,4,1,38,5,0,0,2,46,0
2009-07-29,34,0,15,19,0,0,0,1,7,0,0,26,0,0,0,0,0,0,0,28,4,2,0,4,30,0
2009-07-30,44,0,5,39,0,0,0,1,1,0,0,40,1,1,0,0,0,2,0,35,7,0,0,2,42,0
2009-07-31,45,0,2,43,0,0,0,1,1,0,0,43,0,0,0,0,0,4,0,37,1,3,0,1,44,0
2009-08-01,33,0,14,16,3,0,0,3,1,0,0,25,0,3,0,1,0,3,0,24,4,2,0,11,18,4
2009-08-02,12,0,5,7,0,0,0,0,2,1,0,9,0,0,0,0,0,1,0,10,0,0,1,2,10,0
2009-08-03,19,0,6,13,0,0,0,0,2,0,0,13,2,1,1,0,0,0,0,16,3,0,0,1,17,1
2009-08-04,56,0,5,51,0,0,0,0,1,1,0,53,1,0,0,0,0,4,0,42,7,2,1,2,52,2
2009-08-05,53,0,5,48,0,0,0,0,3,0,0,44,5,1,0,0,0,3,1,42,5,2,0,5,48,0
2009-08-06,62,0,5,57,0,0,0,1,2,0,0,57,0,2,0,0,0,4,0,52,3,2,1,1,61,0
2009-08-07,48,0,5,43,0,0,0,2,1,0,0,45,0,0,0,0,0,3,0,36,6,2,1,3,45,0
2009-08-08,40,0,1,39,0,0,0,0,1,0,0,39,0,0,0,0,0,2,0,34,3,1,0,3,36,1
2009-08-09,49,0,3,46,0,0,0,0,2,0,0,47,0,0,0,0,0,4,0,39,5,1,0,2,46,1
2009-08-10,59,0,8,51,0,0,0,1,2,0,0,54,0,2,0,0,0,4,1,47,7,0,0,12,45,2
2009-08-11,15,0,9,6,0,0,0,2,2,0,0,11,0,0,0,0,0,0,0,12,3,0,0,5,6,4
2009-08-12,69,0,41,28,0,0,0,2,20,0,0,40,1,4,2,0,0,4,0,48,16,1,0,37,26,6
2009-08-13,62,0,3,58,0,1,0,0,1,0,0,59,0,2,0,0,0,3,0,54,3,2,0,5,57,0
2009-08-14,46,0,5,41,0,0,0,2,4,0,0,39,0,1,0,0,0,4,0,38,2,2,0,1,43,2
2009-08-15,35,0,5,30,0,0,0,1,2,0,0,32,0,0,0,0,0,2,1,30,2,0,0,5,29,1
2009-08-16,34,0,0,34,0,0,0,0,0,0,0,33,1,0,0,0,0,2,0,29,2,1,0,6,27,1
2009-08-17,49,0,2,47,0,0,0,0,1,0,0,48,0,0,0,0,0,3,0,40,6,0,0,3,46,0
2009-08-18,55,0,2,53,0,0,0,0,1,0,0,53,0,1,0,0,0,7,0,38,8,2,0,4,49,2
2009-08-19,51,0,2,49,0,0,0,1,1,0,0,46,0,3,0,0,0,0,0,46,5,0,0,0,51,0
2009-08-20,41,0,3,38,0,0,0,0,1,0,0,37,1,1,1,0,0,3,1,33,2,2,0,6,34,1
2009-08-21,52,0,3,49,0,0,0,0,1,0,0,49,1,1,0,0,0,4,0,42,3,3,0,2,48,2
2009-08-22,37,0,1,36,0,0,0,1,0,0,0,36,0,0,0,0,0,2,0,27,7,1,0,4,32,1
2009-08-23,29,0,1,28,0,0,0,0,1,0,0,27,0,1,0,0,0,2,0,22,3,2,0,4,24,1
2009-08-24,49,0,5,44,0,0,0,0,3,0,0,46,0,0,0,0,0,1,0,39,8,1,0,3,46,0
2009-08-25,52,0,5,47,0,0,0,0,3,0,0,49,0,0,0,0,0,4,1,37,9,1,0,6,43,3
2009-08-26,39,0,20,19,0,0,0,0,16,0,0,22,1,0,0,0,0,2,0,25,9,2,1,3,34,2
2009-08-27,47,0,4,43,0,0,0,1,1,0,0,43,1,1,0,0,0,1,0,39,5,2,0,3,43,1
2009-08-28,47,0,7,40,0,0,0,0,2,0,0,41,4,0,0,0,0,3,0,36,7,1,0,1,45,1
2009-08-29,26,0,2,24,0,0,0,1,1,0,0,24,0,0,0,0,0,3,0,21,0,2,0,4,20,2
2009-08-30,25,0,7,18,0,0,0,0,6,0,0,19,0,0,0,0,0,3,0,20,1,1,0,3,22,0
2009-08-31,20,0,4,16,0,0,0,0,3,0,0,16,0,1,0,0,0,2,0,17,1,0,0,4,16,0
2009-09-01,28,0,14,9,5,0,0,2,4,0,2,19,0,1,0,0,0,0,0,23,5,0,0,13,15,0
2009-09-02,41,0,29,8,3,1,0,0,19,0,0,18,0,1,3,0,0,3,1,28,8,1,0,23,17,1
2009-09-03,43,0,6,37,0,0,0,0,2,0,0,36,4,1,0,0,0,0,0,38,4,1,0,14,27,2
2009-09-04,27,0,5,22,0,0,0,0,3,0,0,24,0,0,0,0,0,1,0,25,1,0,0,1,26,0
2009-09-05,34,0,3,31,0,0,0,0,3,0,0,30,0,1,0,0,0,0,0,30,3,1,0,2,31,1
2009-09-06,49,0,5,44,0,0,0,0,3,0,0,46,0,0,0,0,0,5,0,44,0,0,0,0,48,1
2009-09-07,50,0,2,48,0,0,0,0,1,0,0,48,0,1,0,0,0,4,0,39,6,1,0,4,45,1
2009-09-08,31,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,28,1,1,0,3,28,0
2009-09-09,66,0,0,66,0,0,0,0,0,0,0,64,0,2,0,0,0,7,1,53,4,1,0,5,59,2
2009-09-10,50,0,17,33,0,0,0,1,12,0,0,35,0,2,0,0,0,4,0,43,2,1,0,15,34,1
2009-09-11,52,0,14,36,2,0,0,0,3,0,4,43,0,1,1,0,0,4,0,43,4,0,1,17,32,3
2009-09-12,57,0,33,24,0,0,0,2,3,0,1,50,0,0,1,0,0,4,1,38,13,1,0,23,29,5
2009-09-13,37,0,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,34,1,0,1,4,31,2
2009-09-14,51,0,1,50,0,0,0,0,1,0,0,50,0,0,0,0,0,5,0,43,2,1,0,4,47,0
2009-09-15,68,0,13,55,0,0,0,1,8,0,0,54,2,0,3,0,0,3,0,59,6,0,0,8,58,2
2009-09-16,72,0,1,71,0,0,0,0,0,0,0,70,1,1,0,0,0,5,0,56,10,1,0,9,62,1
2009-09-17,52,0,0,52,0,0,0,0,0,0,0,52,0,0,0,0,0,4,0,42,3,2,1,7,44,1
2009-09-18,54,0,1,53,0,0,0,1,0,0,0,53,0,0,0,0,0,5,0,42,5,2,0,5,48,1
2009-09-19,44,0,3,41,0,0,0,0,3,0,0,40,0,1,0,0,0,5,0,33,4,2,0,8,34,2
2009-09-20,43,0,0,43,0,0,0,0,0,0,0,43,0,0,0,0,0,4,0,33,4,2,0,6,37,0
2009-09-21,59,0,2,57,0,0,0,0,1,0,0,58,0,0,0,0,0,5,0,50,4,0,0,5,54,0
2009-09-22,72,0,2,70,0,0,0,1,1,0,0,66,1,3,0,0,0,3,0,59,9,1,0,10,60,2
2009-09-23,53,0,4,49,0,0,0,0,2,0,0,51,0,0,0,0,0,3,1,45,2,0,2,9,43,1
2009-09-24,84,0,0,83,0,0,1,0,0,0,0,79,0,5,0,0,0,6,0,71,6,1,0,9,75,0
2009-09-25,74,0,0,74,0,0,0,1,0,0,0,72,0,1,0,0,0,8,0,55,8,2,1,10,61,3
2009-09-26,36,0,1,35,0,0,0,0,1,0,0,35,0,0,0,0,0,3,0,29,2,2,0,6,29,1
2009-09-27,35,0,2,33,0,0,0,1,3,0,0,31,0,0,0,0,0,2,0,28,4,1,0,4,31,0
2009-09-28,45,0,1,44,0,0,0,0,0,0,0,44,0,1,0,0,0,1,0,41,2,1,0,1,44,0
2009-09-29,68,0,6,62,0,0,0,1,3,0,0,63,0,1,0,0,0,6,0,53,8,0,1,12,53,3
2009-09-30,69,0,8,61,0,0,0,0,5,0,0,63,0,1,0,0,0,6,0,56,7,0,0,10,58,1
2009-10-01,8,0,4,3,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,5,3,0,0,2,5,1
2009-10-02,29,1,13,13,1,1,0,0,3,1,0,21,0,2,2,0,0,2,0,23,2,1,1,7,18,4
2009-10-03,40,0,14,26,0,0,0,0,7,0,0,32,1,0,0,0,0,2,0,34,4,0,0,3,34,3
2009-10-04,15,0,3,12,0,0,0,0,2,0,0,13,0,0,0,0,0,1,0,9,4,0,1,2,12,1
2009-10-05,30,0,0,30,0,0,0,0,0,0,0,29,0,1,0,0,0,1,0,27,1,1,0,3,27,0
2009-10-06,41,0,10,31,0,0,0,0,3,0,0,37,0,1,0,0,0,2,0,34,5,0,0,1,40,0
2009-10-07,65,0,2,63,0,0,0,0,1,0,0,62,0,1,1,0,0,5,1,57,1,1,0,3,61,1
2009-10-08,37,0,7,30,0,0,0,1,2,0,1,32,0,1,0,0,0,2,1,29,5,0,0,2,34,1
2009-10-09,86,0,0,86,0,0,0,0,0,0,0,83,1,2,0,0,0,4,2,65,12,3,0,11,75,0
2009-10-10,38,0,1,37,0,0,0,0,1,0,0,37,0,0,0,0,0,2,0,26,9,1,0,6,29,3
2009-10-11,58,0,42,16,0,0,0,6,21,0,1,27,0,3,0,0,0,5,0,42,8,3,0,34,23,1
2009-10-12,65,0,22,41,1,0,1,2,1,0,0,59,0,3,0,0,0,4,1,51,7,2,0,26,35,4
2009-10-13,73,0,2,71,0,0,0,1,1,0,0,69,0,2,0,0,0,6,0,57,9,1,0,13,58,2
2009-10-14,59,0,9,50,0,0,0,3,6,0,0,49,0,1,0,0,0,6,0,45,8,0,0,17,42,0
2009-10-15,48,0,7,41,0,0,0,0,2,0,0,43,1,2,0,0,0,3,1,39,4,1,0,8,39,1
2009-10-16,50,0,4,46,0,0,0,0,2,0,0,47,0,1,0,0,0,5,0,42,3,0,0,12,38,0
2009-10-17,26,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,24,2,0,0,5,21,0
2009-10-18,20,0,2,18,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,17,3,0,0,2,16,2
2009-10-19,45,0,5,40,0,0,0,1,1,0,0,41,1,1,0,0,0,4,0,36,4,1,0,10,34,1
2009-10-20,52,0,17,35,0,0,0,0,12,1,0,38,1,0,0,0,0,5,0,38,9,0,0,15,35,2
2009-10-21,65,0,26,39,0,0,0,2,15,0,0,45,0,2,1,0,0,3,0,57,5,0,0,20,42,3
2009-10-22,55,0,19,36,0,0,0,0,7,0,0,47,0,1,0,0,0,6,0,41,7,1,0,11,41,3
2009-10-23,59,0,14,44,0,0,1,0,2,0,1,53,0,3,0,0,0,0,0,51,8,0,0,14,42,3
2009-10-24,33,0,19,14,0,0,0,0,7,0,1,21,0,1,3,0,0,3,1,23,6,0,0,5,28,0
2009-10-25,34,0,9,25,0,0,0,1,4,0,0,25,1,3,0,0,0,3,1,25,5,0,0,3,29,2
2009-10-26,50,0,6,44,0,0,0,1,1,0,0,46,0,2,0,0,0,3,0,40,4,3,0,16,32,2
2009-10-27,47,0,12,35,0,0,0,2,5,0,0,38,1,0,1,0,0,2,0,40,4,1,0,18,29,0
2009-10-28,52,0,1,51,0,0,0,0,1,0,0,50,0,1,0,0,0,3,0,45,3,1,0,12,36,4
2009-10-29,53,0,6,47,0,0,0,0,2,0,0,49,1,1,0,0,0,4,0,45,4,0,0,20,32,1
2009-10-30,38,0,6,32,0,0,0,0,1,0,1,35,0,0,1,0,0,7,0,30,1,0,0,11,26,1
2009-10-31,33,0,18,15,0,0,0,2,6,0,0,25,0,0,0,0,0,2,0,26,5,0,0,12,18,3
2009-11-01,19,0,11,8,0,0,0,0,2,0,0,16,0,0,1,0,0,1,0,18,0,0,0,6,13,0
2009-11-02,45,1,14,26,4,0,0,3,5,0,0,34,0,3,0,0,0,8,0,35,1,1,0,9,33,3
2009-11-03,46,0,4,42,0,0,0,0,1,0,0,44,0,1,0,0,0,4,0,37,4,1,0,11,35,0
2009-11-04,23,0,2,21,0,0,0,0,0,0,0,22,0,1,0,0,0,1,0,17,2,3,0,3,19,1
2009-11-05,57,0,1,56,0,0,0,0,1,0,0,55,0,1,0,0,0,3,1,47,5,1,0,3,54,0
2009-11-06,63,0,6,57,0,0,0,0,3,0,0,58,0,2,0,0,0,4,1,53,2,3,0,3,60,0
2009-11-07,42,0,9,33,0,0,0,0,8,0,0,34,0,0,0,0,0,4,0,35,1,2,0,4,38,0
2009-11-08,58,0,5,53,0,0,0,0,4,0,0,54,0,0,0,0,0,4,0,51,3,0,0,2,56,0
2009-11-09,58,0,0,58,0,0,0,1,0,0,0,56,0,0,0,0,1,1,0,50,4,3,0,5,51,2
2009-11-10,23,0,3,20,0,0,0,0,1,0,0,22,0,0,0,0,0,4,0,16,2,1,0,4,19,0
2009-11-11,57,0,29,28,0,0,0,1,13,0,0,42,0,0,1,0,0,5,0,47,5,0,0,27,29,1
2009-11-12,39,0,18,20,1,0,0,1,2,0,7,27,0,2,0,0,0,2,0,33,3,1,0,20,16,3
2009-11-13,59,0,45,13,0,1,0,1,23,0,0,22,2,2,9,0,0,4,0,42,11,1,1,30,27,2
2009-11-14,16,0,9,7,0,0,0,1,2,0,0,10,2,0,1,0,0,1,0,14,1,0,0,6,10,0
2009-11-15,22,0,9,13,0,0,0,1,1,0,0,18,0,1,1,0,0,1,0,14,5,2,0,4,17,1
2009-11-16,51,0,32,19,0,0,0,3,14,0,0,26,4,0,4,0,0,1,0,41,9,0,0,25,21,5
2009-11-17,56,0,17,39,0,0,0,0,6,0,0,45,3,1,1,0,0,6,0,38,9,2,1,19,34,3
2009-11-18,50,0,23,27,0,0,0,1,6,0,0,27,8,2,6,0,0,7,0,35,7,1,0,21,26,3
2009-11-19,38,0,11,27,0,0,0,2,1,0,0,24,8,0,3,0,0,1,0,30,6,1,0,14,20,4
2009-11-20,45,0,30,15,0,0,0,1,8,0,0,29,1,2,4,0,0,2,0,39,4,0,0,18,25,2
2009-11-21,23,0,16,7,0,0,0,2,9,0,0,12,0,0,0,0,0,2,0,20,1,0,0,6,16,1
2009-11-22,19,0,14,5,0,0,0,1,1,0,0,9,3,0,5,0,0,2,0,13,4,0,0,7,11,1
2009-11-23,33,0,20,13,0,0,0,0,7,0,0,19,2,3,2,0,0,3,0,28,2,0,0,15,16,2
2009-11-24,51,0,30,21,0,0,0,2,12,0,0,28,4,1,4,0,0,1,0,40,6,4,0,25,20,6
2009-11-25,58,0,21,37,0,0,0,0,3,0,0,38,10,2,5,0,0,3,0,43,11,1,0,25,30,3
2009-11-26,56,0,23,33,0,0,0,0,8,0,0,42,4,1,1,0,0,6,0,43,6,1,0,18,37,1
2009-11-27,46,0,21,25,0,0,0,1,8,0,0,37,0,0,0,0,0,4,0,34,7,1,0,12,33,1
2009-11-28,27,0,13,14,0,0,0,0,6,0,0,19,0,0,2,0,0,0,0,22,5,0,0,17,9,1
2009-11-29,16,0,13,1,1,0,1,1,5,0,0,7,0,2,1,0,0,1,0,13,2,0,0,6,8,2
2009-11-30,49,0,28,20,1,0,0,4,10,0,0,28,3,0,4,0,0,4,0,29,13,2,1,18,29,2
2009-12-01,42,0,30,12,0,0,0,3,15,0,0,17,1,1,5,0,0,2,0,32,7,1,0,26,14,2
2009-12-02,37,1,20,11,5,0,0,3,1,3,0,27,0,2,0,1,0,2,0,30,5,0,0,21,15,1
2009-12-03,40,0,7,33,0,0,0,0,2,0,0,36,0,2,0,0,0,5,0,28,5,1,1,6,33,1
2009-12-04,13,0,1,12,0,0,0,0,1,0,0,11,0,1,0,0,0,2,0,9,2,0,0,3,10,0
2009-12-05,46,0,0,46,0,0,0,0,0,0,0,43,1,2,0,0,0,4,0,36,6,0,0,2,44,0
2009-12-06,70,0,2,68,0,0,0,0,1,0,0,67,0,2,0,0,0,8,2,54,5,1,0,6,64,0
2009-12-07,35,0,8,27,0,0,0,1,4,0,0,28,1,1,0,0,0,0,1,31,2,1,0,3,32,0
2009-12-08,56,0,9,47,0,0,0,0,6,0,0,49,0,1,0,0,0,4,0,50,2,0,0,4,51,1
2009-12-09,48,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,3,0,40,4,1,0,5,41,2
2009-12-10,62,0,3,59,0,0,0,0,1,0,1,59,0,1,0,0,0,3,0,50,7,2,0,8,52,2
2009-12-11,74,0,54,20,0,0,0,3,28,0,0,32,1,2,8,0,0,6,0,55,10,3,0,38,33,3
2009-12-12,23,0,10,13,0,0,0,0,2,0,0,21,0,0,0,0,0,2,0,17,3,0,1,7,16,0
2009-12-13,13,0,8,5,0,0,0,3,1,0,0,9,0,0,0,0,0,1,0,8,3,1,0,4,9,0
